energy (MeV),pC/MeV,pC/MeV norm,CDF
18.28171142,125.9691607,0.000168909,0.919727929
18.29323059,126.0420572,0.000169007,0.919896936
18.30474975,126.1587518,0.000169163,0.920066099
18.31626892,126.1843287,0.000169197,0.920235297
18.32778809,126.2327214,0.000169262,0.920404559
18.33930726,126.4026468,0.00016949,0.920574049
18.35082642,126.2813014,0.000169327,0.920743376
18.36234559,126.367254,0.000169443,0.920912819
18.37386476,126.446525,0.000169549,0.921082368
18.38538392,126.6237233,0.000169787,0.921252155
18.39690309,126.7282953,0.000169927,0.921422081
18.40842226,126.6185028,0.00016978,0.921591861
18.41994142,126.507482,0.000169631,0.921761492
18.43146059,126.6184357,0.000169779,0.921931271
18.44297976,126.7121549,0.000169905,0.922101176
18.45449893,126.7900822,0.00017001,0.922271186
18.46601809,126.9580975,0.000170235,0.922441421
18.47753726,126.9500463,0.000170224,0.922611645
18.48905643,126.8941852,0.000170149,0.922781794
18.50057559,126.9229818,0.000170188,0.922951982
18.51209476,126.89735,0.000170153,0.923122135
18.52383821,124.3994659,0.000166804,0.92328894
18.53571974,122.971106,0.000164889,0.923453828
18.54760127,122.9361296,0.000164842,0.92361867
18.5594828,123.0450094,0.000164988,0.923783658
18.57136433,123.0262667,0.000164963,0.923948621
18.58324587,123.0064675,0.000164936,0.924113557
18.5951274,122.7414129,0.000164581,0.924278138
18.60700893,122.6551356,0.000164465,0.924442604
18.61889046,122.7241502,0.000164558,0.924607161
18.63077199,122.8673333,0.00016475,0.924771911
18.64265352,122.9279874,0.000164831,0.924936742
18.65453505,122.8632549,0.000164744,0.925101486
18.66641658,122.7603586,0.000164606,0.925266093
18.67829811,122.8175354,0.000164683,0.925430775
18.69017964,122.624125,0.000164424,0.925595199
18.70206117,122.3843642,0.000164102,0.925759301
18.7139427,122.3341093,0.000164035,0.925923336
18.72582423,122.3646662,0.000164076,0.926087412
18.73770576,122.3761886,0.000164091,0.926251503
18.74958729,122.1071511,0.00016373,0.926415233
18.76146882,121.9716253,0.000163549,0.926578782
18.77335036,121.9945752,0.000163579,0.926742361
18.78523189,122.1399029,0.000163774,0.926906136
18.79711342,122.1426883,0.000163778,0.927069914
18.80915579,120.2825749,0.000161284,0.927231198
18.821411,118.2687027,0.000158584,0.927389781
18.83366621,118.2665174,0.000158581,0.927548362
18.84592142,118.2977398,0.000158622,0.927706984
18.85817663,118.3943748,0.000158752,0.927865736
18.87043184,118.5115233,0.000158909,0.928024645
18.88268705,118.4878666,0.000158877,0.928183523
18.89494226,118.3973279,0.000158756,0.928342279
18.90719747,118.44097,0.000158815,0.928501093
18.91945269,118.4381112,0.000158811,0.928659904
18.9317079,118.4072415,0.000158769,0.928818673
18.94396311,118.4909959,0.000158882,0.928977555
18.95621832,118.5949991,0.000159021,0.929136576
18.96847353,118.4642788,0.000158846,0.929295422
18.98072874,118.4826809,0.00015887,0.929454292
18.99298395,118.5191499,0.000158919,0.929613211
19.00523916,118.495151,0.000158887,0.929772099
19.01749437,118.4016994,0.000158762,0.92993086
19.02974958,118.3885207,0.000158744,0.930089605
19.0420048,118.4239149,0.000158792,0.930248396
19.05426001,118.2301956,0.000158532,0.930406928
19.06651522,118.2194064,0.000158517,0.930565446
19.07877043,118.3102516,0.000158639,0.930724085
19.09102564,118.3489855,0.000158691,0.930882776
19.10351802,116.0493637,0.000155608,0.931038384
19.11615858,114.691531,0.000153787,0.931192171
19.12879914,114.668044,0.000153755,0.931345926
19.14143971,114.6350357,0.000153711,0.931499637
19.15408027,114.6897872,0.000153785,0.931653422
19.16672083,114.7562768,0.000153874,0.931807296
19.17936139,114.5892024,0.00015365,0.931960946
19.19200196,114.6541952,0.000153737,0.932114683
19.20464252,114.6006985,0.000153665,0.932268348
19.21728308,114.6962348,0.000153793,0.932422141
19.22992365,114.5772155,0.000153634,0.932575775
19.24256421,114.4704928,0.000153491,0.932729265
19.25520477,114.3924043,0.000153386,0.932882651
19.26784534,114.418953,0.000153421,0.933036073
19.2804859,114.4473986,0.00015346,0.933189532
19.29312646,114.5456366,0.000153591,0.933343124
19.30576702,114.6237809,0.000153696,0.93349682
19.31840759,114.6208856,0.000153692,0.933650512
19.33104815,114.6313342,0.000153706,0.933804218
19.34368871,114.5308536,0.000153572,0.93395779
19.35632928,114.5854451,0.000153645,0.934111435
19.36896984,114.5979648,0.000153662,0.934265096
19.3816104,114.5286887,0.000153569,0.934418665
19.39431778,113.8995411,0.000152725,0.93457139
19.40735573,110.9862021,0.000148819,0.934720208
19.42039368,110.9860283,0.000148818,0.934869027
19.43343164,111.0551497,0.000148911,0.935017938
19.44646959,111.023736,0.000148869,0.935166807
19.45950754,110.9379214,0.000148754,0.935315561
19.47254549,110.909619,0.000148716,0.935464277
19.48558345,110.8301995,0.000148609,0.935612886
19.4986214,110.8378144,0.00014862,0.935761506
19.51165935,110.8450777,0.000148629,0.935910135
19.5246973,110.8678417,0.00014866,0.936058795
19.53773526,110.7152945,0.000148455,0.93620725
19.55077321,110.7233859,0.000148466,0.936355717
19.56381116,110.7180317,0.000148459,0.936504176
19.57684911,110.6079002,0.000148311,0.936652487
19.58988707,110.620961,0.000148329,0.936800816
19.60292502,110.6151515,0.000148321,0.936949137
19.61596297,110.5648769,0.000148254,0.93709739
19.62900093,110.5944147,0.000148293,0.937245684
19.64203888,110.4622544,0.000148116,0.9373938
19.65507683,110.4049114,0.000148039,0.937541839
19.66811478,110.4582549,0.000148111,0.93768995
19.68115274,110.4186181,0.000148058,0.937838007
19.69422455,110.0169994,0.000147519,0.937985526
19.70767231,106.7785576,0.000143177,0.938128703
19.72112006,106.8256834,0.00014324,0.938271943
19.73456782,106.8981933,0.000143337,0.93841528
19.74801558,106.8023391,0.000143209,0.938558488
19.76146334,106.6987209,0.00014307,0.938701558
19.77491109,106.595307,0.000142931,0.938844489
19.78835885,106.5865797,0.000142919,0.938987408
19.80180661,106.6277522,0.000142974,0.939130383
19.81525436,106.5912765,0.000142926,0.939273308
19.82870212,106.6931834,0.000143062,0.939416371
19.84214988,106.6154609,0.000142958,0.939559329
19.85559763,106.5009777,0.000142804,0.939702133
19.86904539,106.4056904,0.000142677,0.93984481
19.88249315,106.4832925,0.000142781,0.93998759
19.89594091,106.4795155,0.000142776,0.940130366
19.90938866,106.3913184,0.000142657,0.940273024
19.92283642,106.4287406,0.000142708,0.940415731
19.93628418,106.4848501,0.000142783,0.940558514
19.94973193,106.4048788,0.000142676,0.94070119
19.96317969,106.3498815,0.000142602,0.940843792
19.97662745,106.3867039,0.000142651,0.940986443
19.99007521,106.3072409,0.000142545,0.941128988
20.00367224,105.1348105,0.000140973,0.94126996
20.01754261,103.1166471,0.000138267,0.941408227
20.03141298,103.1520613,0.000138314,0.941546541
20.04528334,103.1451115,0.000138305,0.941684845
20.05915371,103.1062438,0.000138253,0.941823098
20.07302407,103.1396112,0.000138297,0.941961395
20.08689444,103.0782389,0.000138215,0.94209961
20.1007648,103.0949895,0.000138237,0.942237848
20.11463517,103.0985913,0.000138242,0.94237609
20.12850554,103.0006295,0.000138111,0.942514201
20.1423759,103.0151301,0.00013813,0.942652331
20.15624627,103.0401159,0.000138164,0.942790495
20.17011663,102.9895861,0.000138096,0.942928591
20.183987,102.9781349,0.000138081,0.943066672
20.19785736,103.0021987,0.000138113,0.943204785
20.21172773,102.9252341,0.00013801,0.943342795
20.22559809,103.0134877,0.000138128,0.943480923
20.23946846,102.8594006,0.000137922,0.943618845
20.25333883,102.8841976,0.000137955,0.9437568
20.26720919,102.9233351,0.000138007,0.943894807
20.28107956,102.8469594,0.000137905,0.944032712
20.29494992,102.8222479,0.000137872,0.944170584
20.30882029,102.7638513,0.000137793,0.944308377
20.32311528,99.68295997,0.000133662,0.94444204
20.33742146,99.593457,0.000133542,0.944575582
20.35172764,99.64942066,0.000133617,0.944709199
20.36603382,99.65359699,0.000133623,0.944842822
20.38034,99.65714591,0.000133628,0.94497645
20.39464618,99.657557,0.000133628,0.945110078
20.40895236,99.62377951,0.000133583,0.945243661
20.42325854,99.59411215,0.000133543,0.945377205
20.43756472,99.54142085,0.000133473,0.945510677
20.4518709,99.49658497,0.000133412,0.94564409
20.46617708,99.58510897,0.000133531,0.945777621
20.48048326,99.53747191,0.000133467,0.945911088
20.49478944,99.45458609,0.000133356,0.946044444
20.50909562,99.47727134,0.000133387,0.946177831
20.5234018,99.39934838,0.000133282,0.946311113
20.53770798,99.29150998,0.000133137,0.94644425
20.55201416,99.26736669,0.000133105,0.946577356
20.56632034,99.33206984,0.000133192,0.946710547
20.58062651,99.24841462,0.00013308,0.946843627
20.59493269,99.1830808,0.000132992,0.946976619
20.60923887,99.06766392,0.000132837,0.947109457
20.62354505,99.05934904,0.000132826,0.947242283
20.63827388,96.18414261,0.000128971,0.947371254
20.6530295,95.96061848,0.000128671,0.947499925
20.66778511,96.01092929,0.000128739,0.947628663
20.68254072,95.9251626,0.000128624,0.947757287
20.69729633,95.89696818,0.000128586,0.947885873
20.71205195,95.83717965,0.000128506,0.948014379
20.72680756,95.91654562,0.000128612,0.948142991
20.74156317,95.92321638,0.000128621,0.948271612
20.75631878,95.61399292,0.000128206,0.948399818
20.77107439,95.65003916,0.000128255,0.948528073
20.78583001,95.76516253,0.000128409,0.948656482
20.80058562,95.7451906,0.000128382,0.948784864
20.81534123,95.70777798,0.000128332,0.948913196
20.83009684,95.59250204,0.000128178,0.949041374
20.84485246,95.55892036,0.000128133,0.949169507
20.85960807,95.57298726,0.000128151,0.949297658
20.87436368,95.50910898,0.000128066,0.949425724
20.88911929,95.5448499,0.000128114,0.949553837
20.9038749,95.49171681,0.000128042,0.94968188
20.91863052,95.51592986,0.000128075,0.949809955
20.93338613,95.47169251,0.000128016,0.94993797
20.94825577,94.66442547,0.000126933,0.950064903
20.96347486,92.54408685,0.00012409,0.950188994
20.97869395,92.52977892,0.000124071,0.950313064
20.99391304,92.55948885,0.000124111,0.950437175
21.00913213,92.47692923,0.000124,0.950561175
21.02435122,92.4098982,0.00012391,0.950685085
21.03957031,92.42147052,0.000123926,0.950809011
21.0547894,92.43799942,0.000123948,0.950932959
21.0700085,92.40267665,0.0001239,0.951056859
21.08522759,92.35282695,0.000123834,0.951180693
21.10044668,92.19582066,0.000123623,0.951304316
21.11566577,92.22582896,0.000123663,0.951427979
21.13088486,92.26087046,0.00012371,0.951551689
21.14610395,92.25753647,0.000123706,0.951675395
21.16132304,92.23274699,0.000123673,0.951799068
21.17654213,92.10861718,0.000123506,0.951922574
21.19176122,92.07613498,0.000123463,0.952046036
21.20698031,92.08430519,0.000123474,0.95216951
21.2221994,92.07627462,0.000123463,0.952292973
21.23741849,92.01332918,0.000123378,0.952416351
21.25263758,91.9279244,0.000123264,0.952539615
21.26785667,92.01599221,0.000123382,0.952662997
21.28349917,89.48689963,0.000119991,0.952782987
21.29919623,89.20718335,0.000119616,0.952902603
21.31489328,89.23151329,0.000119648,0.953022251
21.33059034,89.16947978,0.000119565,0.953141816
21.34628739,89.12778652,0.000119509,0.953261326
21.36198444,89.08207154,0.000119448,0.953380774
21.3776815,89.03707241,0.000119388,0.953500161
21.39337855,89.12373547,0.000119504,0.953619665
21.40907561,89.04153865,0.000119394,0.953739058
21.42477266,88.98667753,0.00011932,0.953858378
21.44046972,89.0266923,0.000119374,0.953977752
21.45616677,88.91569837,0.000119225,0.954096977
21.47186383,88.82887296,0.000119108,0.954216085
21.48756088,88.7814317,0.000119045,0.95433513
21.50325794,88.75665535,0.000119012,0.954454142
21.51895499,88.75163676,0.000119005,0.954573147
21.53465205,88.73049963,0.000118976,0.954692123
21.5503491,88.75328364,0.000119007,0.95481113
21.56604616,88.66631609,0.00011889,0.954930021
21.58174321,88.68841993,0.00011892,0.955048941
21.59744027,88.64973016,0.000118868,0.955167809
21.61355858,86.34852806,0.000115783,0.955283591
21.62974854,85.80879443,0.000115059,0.95539865
21.64593849,85.78251028,0.000115024,0.955513674
21.66212845,85.72737265,0.00011495,0.955628623
21.67831841,85.68587369,0.000114894,0.955743518
21.69450837,85.72749972,0.00011495,0.955858467
21.71069833,85.6112392,0.000114794,0.955973261
21.72688828,85.61704496,0.000114802,0.956088063
21.74307824,85.5691764,0.000114738,0.956202801
21.7592682,85.62435416,0.000114812,0.956317612
21.77545816,85.70516964,0.00011492,0.956432532
21.79164812,85.69262737,0.000114903,0.956547435
21.80783807,85.60660337,0.000114788,0.956662223
21.82402803,85.53845156,0.000114696,0.956776919
21.84021799,85.55821351,0.000114723,0.956891642
21.85640795,85.5417956,0.000114701,0.957006343
21.87259791,85.45266254,0.000114581,0.957120924
21.88878787,85.43702209,0.00011456,0.957235485
21.90497782,85.45690461,0.000114587,0.957350072
21.92116778,85.33367502,0.000114422,0.957464493
21.93743258,84.87810719,0.000113811,0.957578304
21.95413085,82.69282514,0.000110881,0.957689185
21.97082912,82.65839202,0.000110835,0.95780002
21.98752739,82.61194598,0.000110772,0.957910792
22.00422566,82.62907236,0.000110795,0.958021587
22.02092393,82.59030552,0.000110743,0.95813233
22.03762219,82.47914825,0.000110594,0.958242925
22.05432046,82.58488767,0.000110736,0.958353661
22.07101873,82.56916697,0.000110715,0.958464376
22.087717,82.55944291,0.000110702,0.958575077
22.10441527,82.48565568,0.000110603,0.95868568
22.12111354,82.39422062,0.00011048,0.958796161
22.13781181,82.45366647,0.00011056,0.958906721
22.15451008,82.41969057,0.000110514,0.959017235
22.17120835,82.40330782,0.000110493,0.959127728
22.18790661,82.39483971,0.000110481,0.959238209
22.20460488,82.39533639,0.000110482,0.959348691
22.22130315,82.3323721,0.000110397,0.959459088
22.23800142,82.36511242,0.000110441,0.959569529
22.25469969,82.33405263,0.0001104,0.959679929
22.27139796,82.27617509,0.000110322,0.959790251
22.28849387,80.27842347,0.000107643,0.959897894
22.30571634,79.63356483,0.000106779,0.960004673
22.3229388,79.62598269,0.000106768,0.960111442
22.34016127,79.5985319,0.000106732,0.960218173
22.35738374,79.52343432,0.000106631,0.960324804
22.37460621,79.46904516,0.000106558,0.960431362
22.39182868,79.50648086,0.000106608,0.960537971
22.40905115,79.43883491,0.000106518,0.960644488
22.42627362,79.34032328,0.000106385,0.960750874
22.44349609,79.36743275,0.000106422,0.960857295
22.46071856,79.3750597,0.000106432,0.960963727
22.47794103,79.30249005,0.000106335,0.961070062
22.4951635,79.23829527,0.000106249,0.961176311
22.51238596,79.23796322,0.000106248,0.961282559
22.52960843,79.23265531,0.000106241,0.9613888
22.5468309,79.11973356,0.00010609,0.96149489
22.56405337,79.15331676,0.000106135,0.961601024
22.58127584,79.138293,0.000106115,0.961707139
22.59849831,79.11914183,0.000106089,0.961813228
22.61572078,79.15193047,0.000106133,0.961919361
22.63331282,77.49902366,0.000103916,0.962023277
22.65107587,76.66813468,0.000102802,0.962126079
22.66883893,76.68787541,0.000102829,0.962228908
22.68660199,76.61845018,0.000102736,0.962331644
22.70436504,76.59619816,0.000102706,0.96243435
22.7221281,76.57671777,0.00010268,0.96253703
22.73989116,76.48127548,0.000102552,0.962639582
22.75765421,76.45680025,0.000102519,0.962742101
22.77541727,76.46416171,0.000102529,0.962844629
22.79318033,76.4980835,0.000102574,0.962947204
22.81094338,76.4920998,0.000102566,0.96304977
22.82870644,76.46597684,0.000102531,0.963152301
22.8464695,76.36809222,0.0001024,0.963254701
22.86423255,76.45271874,0.000102514,0.963357215
22.88199561,76.21562662,0.000102196,0.963459411
22.89975867,75.99251236,0.000101896,0.963561307
22.91752172,75.87315189,0.000101736,0.963663043
22.93528478,75.67274229,0.000101468,0.963764511
22.95304784,75.50891768,0.000101248,0.963865759
22.97081089,75.39619056,0.000101097,0.963966856
22.98908548,73.28701499,9.82687E-05,0.964065125
23.00740602,73.16794758,9.81091E-05,0.964163234
23.02572657,73.2019735,9.81547E-05,0.964261388
23.04404711,73.20281271,9.81558E-05,0.964359544
23.06236765,73.16574382,9.81061E-05,0.96445765
23.0806882,73.24116169,9.82072E-05,0.964555858
23.09900874,73.30873662,9.82978E-05,0.964654155
23.11732929,73.39484461,9.84133E-05,0.964752569
23.13564983,73.41257817,9.84371E-05,0.964851006
23.15397038,73.41096021,9.84349E-05,0.964949441
23.17229092,73.47025075,9.85144E-05,0.965047955
23.19061147,73.51034111,9.85682E-05,0.965146523
23.20893201,73.50430715,9.85601E-05,0.965245083
23.22725256,73.63002817,9.87287E-05,0.965343812
23.2455731,73.64326713,9.87464E-05,0.965442558
23.26389365,73.52612972,9.85893E-05,0.965541148
23.28221419,73.53288389,9.85984E-05,0.965639746
23.30053474,73.49928642,9.85533E-05,0.965738299
23.31885528,73.44810587,9.84847E-05,0.965836784
23.33743769,72.44271761,9.71366E-05,0.965933921
23.35633316,71.29334346,9.55954E-05,0.966029516
23.37522862,71.21811608,9.54946E-05,0.966125011
23.39412408,71.25216618,9.55402E-05,0.966220551
23.41301954,71.27820575,9.55752E-05,0.966316126
23.43191501,71.18016251,9.54437E-05,0.96641157
23.45081047,71.17492437,9.54367E-05,0.966507007
23.46970593,71.14735946,9.53997E-05,0.966602406
23.48860139,71.13674244,9.53855E-05,0.966697792
23.50749685,71.02386548,9.52341E-05,0.966793026
23.52639232,70.97016594,9.51621E-05,0.966888188
23.54528778,70.89132637,9.50564E-05,0.966983244
23.56418324,70.9015247,9.50701E-05,0.967078314
23.5830787,70.89076088,9.50556E-05,0.96717337
23.60197416,70.78234491,9.49103E-05,0.96726828
23.62086963,70.70401435,9.48052E-05,0.967363086
23.63976509,70.61271769,9.46828E-05,0.967457768
23.65866055,70.5858734,9.46468E-05,0.967552415
23.67755601,70.63113898,9.47075E-05,0.967647123
23.69662502,69.92365167,9.37589E-05,0.967740882
23.71611337,68.40179057,9.17182E-05,0.9678326
23.73560172,68.37652793,9.16844E-05,0.967924284
23.75509008,68.33534471,9.16291E-05,0.968015913
23.77457843,68.20872211,9.14594E-05,0.968107373
23.79406679,68.25216793,9.15176E-05,0.96819889
23.81355514,68.25160545,9.15169E-05,0.968290407
23.8330435,68.2231855,9.14788E-05,0.968381886
23.85253185,68.20680682,9.14568E-05,0.968473343
23.87202021,68.24619932,9.15096E-05,0.968564852
23.89150856,68.2082195,9.14587E-05,0.968656311
23.91099692,68.21818944,9.14721E-05,0.968747783
23.93048527,68.24735781,9.15112E-05,0.968839294
23.94997363,68.21779345,9.14715E-05,0.968930766
23.96946198,68.17514966,9.14143E-05,0.96902218
23.98895034,68.16201631,9.13967E-05,0.969113577
24.00843869,68.11148432,9.1329E-05,0.969204906
24.02792705,68.01878559,9.12047E-05,0.96929611
24.0474154,68.06338745,9.12645E-05,0.969387375
24.06716332,67.18471732,9.00863E-05,0.969477461
24.0872631,65.939619,8.84168E-05,0.969565878
24.10736289,65.97834589,8.84687E-05,0.969654347
24.12746267,65.88921499,8.83492E-05,0.969742696
24.14756246,65.88221675,8.83398E-05,0.969831036
24.16766225,65.88060991,8.83377E-05,0.969919373
24.18776203,65.86885601,8.83219E-05,0.970007695
24.20786182,65.83519852,8.82768E-05,0.970095972
24.2279616,65.85689416,8.83059E-05,0.970184278
24.24806139,65.91314042,8.83813E-05,0.970272659
24.26816117,65.83570056,8.82774E-05,0.970360937
24.28826096,65.82190243,8.82589E-05,0.970449196
24.30836074,65.78656817,8.82116E-05,0.970537407
24.32846053,65.79329098,8.82206E-05,0.970625628
24.34856031,65.66429773,8.80476E-05,0.970713675
24.3686601,65.69339207,8.80866E-05,0.970801762
24.38875988,65.63886268,8.80135E-05,0.970889775
24.40885967,65.61828025,8.79859E-05,0.970977761
24.42895945,65.56364048,8.79126E-05,0.971065674
24.44959291,63.78571064,8.55287E-05,0.971151203
24.47032324,63.44155312,8.50672E-05,0.97123627
24.49105357,63.45148752,8.50805E-05,0.97132135
24.51178391,63.39416122,8.50036E-05,0.971406354
24.53251424,63.39406736,8.50035E-05,0.971491357
24.55324458,63.36939193,8.49704E-05,0.971576328
24.57397491,63.40646128,8.50201E-05,0.971661348
24.59470524,63.47926783,8.51178E-05,0.971746466
24.61543558,63.40738694,8.50214E-05,0.971831487
24.63616591,63.4077849,8.50219E-05,0.971916509
24.65689624,63.41067591,8.50258E-05,0.972001535
24.67762658,63.29141584,8.48659E-05,0.972086401
24.69835691,63.2203184,8.47705E-05,0.972171171
24.71908724,63.22349556,8.47748E-05,0.972255946
24.73981758,63.27120099,8.48388E-05,0.972340785
24.76054791,63.24984856,8.48101E-05,0.972425595
24.78127825,63.21644301,8.47653E-05,0.97251036
24.80200858,63.23638161,8.47921E-05,0.972595152
24.82309896,62.14275159,8.33257E-05,0.972678478
24.84447956,61.24785968,8.21257E-05,0.972760604
24.86586016,61.20507696,8.20683E-05,0.972842672
24.88724076,61.18244609,8.2038E-05,0.97292471
24.90862136,61.15079984,8.19956E-05,0.973006706
24.93000196,61.1375003,8.19777E-05,0.973088683
24.95138256,61.11405838,8.19463E-05,0.97317063
24.97276316,61.09870087,8.19257E-05,0.973252555
24.99414376,61.12234462,8.19574E-05,0.973334513
25.01552435,61.02096855,8.18215E-05,0.973416334
25.03690495,60.95783016,8.17368E-05,0.973498071
25.05828555,61.07087764,8.18884E-05,0.973579959
25.07966615,61.03349613,8.18383E-05,0.973661798
25.10104675,61.00475538,8.17997E-05,0.973743597
25.12242735,60.95706867,8.17358E-05,0.973825333
25.14380795,60.87033081,8.16195E-05,0.973906953
25.16518855,60.86490177,8.16122E-05,0.973988565
25.18656915,60.84210255,8.15816E-05,0.974070147
25.20831328,59.79098116,8.01722E-05,0.974150319
25.23036447,58.91454361,7.8997E-05,0.974229316
25.25241567,58.88739799,7.89606E-05,0.974308276
25.27446687,58.8514707,7.89125E-05,0.974387189
25.29651807,58.81897995,7.88689E-05,0.974466058
25.31856927,58.8444052,7.8903E-05,0.974544961
25.34062046,58.78361336,7.88215E-05,0.974623782
25.36267166,58.73578792,7.87573E-05,0.97470254
25.38472286,58.75588985,7.87843E-05,0.974781324
25.40677406,58.75311359,7.87806E-05,0.974860104
25.42882525,58.69466953,7.87022E-05,0.974938807
25.45087645,58.74611677,7.87712E-05,0.975017578
25.47292765,58.70734806,7.87192E-05,0.975096297
25.49497885,58.63383474,7.86206E-05,0.975174918
25.51703005,58.60837474,7.85865E-05,0.975253504
25.53908124,58.59712492,7.85714E-05,0.975332076
25.56113244,58.56877262,7.85334E-05,0.975410609
25.58318364,58.54159515,7.8497E-05,0.975489106
25.60579307,57.08778617,7.65476E-05,0.975565653
25.62853584,56.69403607,7.60196E-05,0.975641673
25.6512786,56.68936411,7.60133E-05,0.975717686
25.67402137,56.66086448,7.59751E-05,0.975793662
25.69676414,56.61783579,7.59174E-05,0.975869579
25.7195069,56.59591453,7.5888E-05,0.975945467
25.74224967,56.57448859,7.58593E-05,0.976021326
25.76499244,56.51505836,7.57796E-05,0.976097106
25.7877352,56.47856661,7.57307E-05,0.976172837
25.81047797,56.44414767,7.56845E-05,0.976248521
25.83322074,56.44277943,7.56827E-05,0.976324204
25.8559635,56.4189985,7.56508E-05,0.976399855
25.87870627,56.42577123,7.56599E-05,0.976475515
25.90144904,56.36904692,7.55838E-05,0.976551098
25.9241918,56.37902741,7.55972E-05,0.976626696
25.94693457,56.33769271,7.55418E-05,0.976702237
25.96967734,56.25302646,7.54283E-05,0.976777666
25.99266593,55.56951301,7.45118E-05,0.976852177
26.01612189,54.49939069,7.30769E-05,0.976925254
26.03957786,54.50369322,7.30826E-05,0.976998337
26.06303382,54.44157852,7.29993E-05,0.977071336
26.08648978,54.40429488,7.29493E-05,0.977144286
26.10994574,54.31526273,7.283E-05,0.977217116
26.1334017,54.31905515,7.28351E-05,0.977289951
26.15685767,54.25733362,7.27523E-05,0.977362703
26.18031363,54.23820647,7.27266E-05,0.97743543
26.20376959,54.21618264,7.26971E-05,0.977508127
26.22722555,54.14369642,7.25999E-05,0.977580727
26.25068152,54.18998128,7.2662E-05,0.977653389
26.27413748,54.12989202,7.25814E-05,0.97772597
26.29759344,54.13144421,7.25835E-05,0.977798554
26.3210494,54.14857264,7.26065E-05,0.97787116
26.34450537,54.13105889,7.2583E-05,0.977943743
26.36796133,54.07906013,7.25133E-05,0.978016256
26.39152786,53.68839248,7.19894E-05,0.978088246
26.41571932,52.32713944,7.01641E-05,0.97815841
26.43991078,52.36882379,7.022E-05,0.97822863
26.46410224,52.32608904,7.01627E-05,0.978298793
26.48829371,52.28152082,7.0103E-05,0.978368896
26.51248517,52.31371214,7.01461E-05,0.978439042
26.53667663,52.36865334,7.02198E-05,0.978509261
26.56086809,52.29647549,7.0123E-05,0.978579385
26.58505955,52.29127331,7.01161E-05,0.978649501
26.60925101,52.2271538,7.00301E-05,0.978719531
26.63344247,52.23413618,7.00394E-05,0.97878957
26.65763393,52.20867414,7.00053E-05,0.978859575
26.68182539,52.16800463,6.99508E-05,0.978929526
26.70601686,52.12939614,6.9899E-05,0.978999425
26.73020832,52.06916797,6.98182E-05,0.979069243
26.75439978,52.06525632,6.9813E-05,0.979139056
26.77859124,52.01709739,6.97484E-05,0.979208805
26.80294956,51.66740863,6.92795E-05,0.979278084
26.82789952,50.40446326,6.75861E-05,0.97934567
26.85284948,50.40527292,6.75872E-05,0.979413258
26.87779944,50.36208643,6.75293E-05,0.979480787
26.90274941,50.4467119,6.76427E-05,0.97954843
26.92769937,50.42053235,6.76076E-05,0.979616037
26.95264933,50.26138297,6.73942E-05,0.979683431
26.97759929,50.10563878,6.71854E-05,0.979750617
27.00254925,50.2436281,6.73704E-05,0.979817987
27.02749921,50.20845315,6.73233E-05,0.97988531
27.05244917,50.16059129,6.72591E-05,0.97995257
27.07739914,50.2593292,6.73915E-05,0.980019961
27.1023491,50.2876512,6.74294E-05,0.98008739
27.12729906,50.25325532,6.73833E-05,0.980154774
27.15224902,50.16553328,6.72657E-05,0.980222039
27.17719898,50.12508461,6.72115E-05,0.980289251
27.20214894,50.0749687,6.71443E-05,0.980356395
27.22752877,49.16065618,6.59183E-05,0.980422313
27.25326095,48.50533157,6.50396E-05,0.980487353
27.27899314,48.47471943,6.49985E-05,0.980552352
27.30472532,48.46597813,6.49868E-05,0.980617338
27.3304575,48.44234737,6.49551E-05,0.980682294
27.35618968,48.40350194,6.4903E-05,0.980747197
27.38192187,48.37065683,6.4859E-05,0.980812056
27.40765405,48.37318566,6.48624E-05,0.980876918
27.43338623,48.40274276,6.4902E-05,0.98094182
27.45911842,48.35208342,6.48341E-05,0.981006654
27.4848506,48.26228482,6.47137E-05,0.981071368
27.51058278,48.26116987,6.47122E-05,0.98113608
27.53631496,48.30391779,6.47695E-05,0.981200849
27.56204715,48.2645155,6.47167E-05,0.981265566
27.58777933,48.25552465,6.47046E-05,0.981330271
27.61351151,48.24385027,6.4689E-05,0.98139496
27.63935259,48.01046924,6.4376E-05,0.981459336
27.66589145,46.71002574,6.26323E-05,0.981521968
27.69243032,46.61428411,6.25039E-05,0.981584472
27.71896919,46.6259524,6.25196E-05,0.981646991
27.74550806,46.59267889,6.2475E-05,0.981709466
27.77204692,46.55286649,6.24216E-05,0.981771888
27.79858579,46.50420398,6.23563E-05,0.981834244
27.82512466,46.47470597,6.23168E-05,0.981896561
27.85166353,46.44263367,6.22738E-05,0.981958835
27.87820239,46.39395224,6.22085E-05,0.982021043
27.90474126,46.38485835,6.21963E-05,0.98208324
27.93128013,46.3414568,6.21381E-05,0.982145378
27.95781899,46.30423236,6.20882E-05,0.982207466
27.98435786,46.2682977,6.204E-05,0.982269506
28.01089673,46.20160913,6.19506E-05,0.982331456
28.0374356,46.19890657,6.1947E-05,0.982393403
28.06397446,46.15828237,6.18925E-05,0.982455296
28.09132224,44.79893659,6.00698E-05,0.982515366
28.11869302,44.703292,5.99415E-05,0.982575307
28.1460638,44.68751915,5.99204E-05,0.982635228
28.17343458,44.65388105,5.98753E-05,0.982695103
